date,product,sales,promotion,holiday
2024-09-23,Antibiotic_A,61,0,0
2024-09-24,Antibiotic_A,57,0,0
2024-09-25,Antibiotic_A,59,0,0
2024-09-26,Antibiotic_A,53,0,0
2024-09-27,Antibiotic_A,49,0,0
2024-09-28,Antibiotic_A,46,0,0
2024-09-29,Antibiotic_A,48,0,0
2024-09-30,Antibiotic_A,55,0,0
2024-10-01,Antibiotic_A,56,0,0
2024-10-02,Antibiotic_A,60,0,0
2024-10-03,Antibiotic_A,57,0,0
2024-10-04,Antibiotic_A,51,0,0
2024-10-05,Antibiotic_A,49,0,0
2024-10-06,Antibiotic_A,49,0,0
2024-10-07,Antibiotic_A,53,0,0
2024-10-08,Antibiotic_A,56,0,0
2024-10-09,Antibiotic_A,59,0,0
2024-10-10,Antibiotic_A,55,0,0
2024-10-11,Antibiotic_A,49,0,0
2024-10-12,Antibiotic_A,51,0,0
2024-10-13,Antibiotic_A,52,0,0
2024-10-14,Antibiotic_A,58,0,0
2024-10-15,Antibiotic_A,55,0,0
2024-10-16,Antibiotic_A,58,0,0
2024-10-17,Antibiotic_A,57,0,0
2024-10-18,Antibiotic_A,51,0,0
2024-10-19,Antibiotic_A,51,0,0
2024-10-20,Antibiotic_A,52,0,0
2024-10-21,Antibiotic_A,56,0,0
2024-10-22,Antibiotic_A,63,0,0
2024-10-23,Antibiotic_A,62,0,0
2024-10-24,Antibiotic_A,57,0,0
2024-10-25,Antibiotic_A,52,0,0
2024-10-26,Antibiotic_A,50,0,0
2024-10-27,Antibiotic_A,48,0,0
2024-10-28,Antibiotic_A,50,0,0
2024-10-29,Antibiotic_A,73,1,0
2024-10-30,Antibiotic_A,80,1,0
2024-10-31,Antibiotic_A,64,1,0
2024-11-01,Antibiotic_A,58,0,0
2024-11-02,Antibiotic_A,50,0,0
2024-11-03,Antibiotic_A,46,0,0
2024-11-04,Antibiotic_A,58,0,0
2024-11-05,Antibiotic_A,58,0,0
2024-11-06,Antibiotic_A,63,0,0
2024-11-07,Antibiotic_A,54,0,0
2024-11-08,Antibiotic_A,55,0,0
2024-11-09,Antibiotic_A,48,0,0
2024-11-10,Antibiotic_A,52,0,0
2024-11-11,Antibiotic_A,58,0,0
2024-11-12,Antibiotic_A,61,0,0
2024-11-13,Antibiotic_A,61,0,0
2024-11-14,Antibiotic_A,54,0,0
2024-11-15,Antibiotic_A,56,0,0
2024-11-16,Antibiotic_A,54,0,0
2024-11-17,Antibiotic_A,49,0,0
2024-11-18,Antibiotic_A,54,0,0
2024-11-19,Antibiotic_A,63,0,0
2024-11-20,Antibiotic_A,61,0,0
2024-11-21,Antibiotic_A,56,0,0
2024-11-22,Antibiotic_A,67,1,0
2024-11-23,Antibiotic_A,65,1,0
2024-11-24,Antibiotic_A,70,1,0
2024-11-25,Antibiotic_A,70,1,0
2024-11-26,Antibiotic_A,82,1,0
2024-11-27,Antibiotic_A,74,1,0
2024-11-28,Antibiotic_A,75,1,0
2024-11-29,Antibiotic_A,75,1,0
2024-11-30,Antibiotic_A,55,0,0
2022-01-01,Insulin_Supplies,50,0,0
2022-01-02,Insulin_Supplies,49,0,0
2022-01-03,Insulin_Supplies,48,0,0
2022-01-04,Insulin_Supplies,55,0,0
2022-01-05,Insulin_Supplies,58,0,0
2022-01-06,Insulin_Supplies,59,1,0
2022-01-07,Insulin_Supplies,56,1,0
2022-01-08,Insulin_Supplies,56,1,0
2022-01-09,Insulin_Supplies,67,1,0
2022-01-10,Insulin_Supplies,62,1,0
2022-01-11,Insulin_Supplies,73,1,0
2022-01-12,Insulin_Supplies,54,0,0
2022-01-13,Insulin_Supplies,50,0,0
2022-01-14,Insulin_Supplies,46,0,0
2022-01-15,Insulin_Supplies,43,0,0
2022-01-16,Insulin_Supplies,69,1,0
2022-01-17,Insulin_Supplies,75,1,0
2022-01-18,Insulin_Supplies,62,1,0
2022-01-19,Insulin_Supplies,69,1,0
2022-01-20,Insulin_Supplies,70,1,0
2022-01-21,Insulin_Supplies,69,1,0
2022-01-22,Insulin_Supplies,62,1,0
2022-01-23,Insulin_Supplies,48,0,0
2022-01-24,Insulin_Supplies,52,0,0
2022-01-25,Insulin_Supplies,56,0,0
2022-01-26,Insulin_Supplies,61,0,0
2022-01-27,Insulin_Supplies,57,0,0
2022-01-28,Insulin_Supplies,49,0,0
2022-01-29,Insulin_Supplies,47,0,0
2022-01-30,Insulin_Supplies,47,0,0
2022-01-31,Insulin_Supplies,50,0,0
2022-02-01,Insulin_Supplies,61,0,0
2022-02-02,Insulin_Supplies,55,0,0
2022-02-03,Insulin_Supplies,57,0,0
2022-02-04,Insulin_Supplies,49,0,0
2022-02-05,Insulin_Supplies,47,0,0
2022-02-06,Insulin_Supplies,49,0,0
2022-02-07,Insulin_Supplies,55,0,0
2022-02-08,Insulin_Supplies,57,0,0
2022-02-09,Insulin_Supplies,55,0,0
2022-02-10,Insulin_Supplies,56,0,0
2022-02-11,Insulin_Supplies,49,0,0
2022-02-12,Insulin_Supplies,54,0,0
2022-02-13,Insulin_Supplies,49,0,0
2022-02-14,Insulin_Supplies,52,0,0
2022-02-15,Insulin_Supplies,64,0,0
2022-02-16,Insulin_Supplies,61,0,0
2022-02-17,Insulin_Supplies,54,0,0
2022-02-18,Insulin_Supplies,50,0,0
2022-02-19,Insulin_Supplies,51,0,0
2022-02-20,Insulin_Supplies,51,0,0
2022-02-21,Insulin_Supplies,57,0,0
2022-02-22,Insulin_Supplies,56,0,0
2022-02-23,Insulin_Supplies,61,0,0
2022-02-24,Insulin_Supplies,50,0,0
2022-02-25,Insulin_Supplies,52,0,0
2022-02-26,Insulin_Supplies,48,0,0
2022-02-27,Insulin_Supplies,49,0,0
2022-02-28,Insulin_Supplies,54,0,0
2022-03-01,Insulin_Supplies,62,0,0
2022-03-02,Insulin_Supplies,56,0,0
2022-03-03,Insulin_Supplies,51,0,0
2022-03-04,Insulin_Supplies,50,0,0
2022-03-05,Insulin_Supplies,53,0,0
2022-03-06,Insulin_Supplies,65,1,0
2022-03-07,Insulin_Supplies,69,1,0
2022-03-08,Insulin_Supplies,79,1,0
2022-03-09,Insulin_Supplies,60,0,0
2022-03-10,Insulin_Supplies,77,1,0
2022-03-11,Insulin_Supplies,55,1,0
2022-03-12,Insulin_Supplies,64,1,0
2022-03-13,Insulin_Supplies,69,1,0
2022-03-14,Insulin_Supplies,66,1,0
2022-03-15,Insulin_Supplies,82,1,0
2022-03-16,Insulin_Supplies,80,1,0
2022-03-17,Insulin_Supplies,59,0,0
2022-03-18,Insulin_Supplies,57,0,0
2022-03-19,Insulin_Supplies,52,0,0
2022-03-20,Insulin_Supplies,50,0,0
2022-03-21,Insulin_Supplies,57,0,0
2022-03-22,Insulin_Supplies,58,0,0
2022-03-23,Insulin_Supplies,61,0,0
2022-03-24,Insulin_Supplies,54,0,0
2022-03-25,Insulin_Supplies,54,0,0
2022-03-26,Insulin_Supplies,54,0,0
2022-03-27,Insulin_Supplies,51,0,0
2022-03-28,Insulin_Supplies,59,0,0
2022-03-29,Insulin_Supplies,69,0,0
2022-03-30,Insulin_Supplies,61,0,0
2022-03-31,Insulin_Supplies,60,0,0
2022-04-01,Insulin_Supplies,55,0,0
2022-04-02,Insulin_Supplies,52,0,0
2022-04-03,Insulin_Supplies,54,0,0
2022-04-04,Insulin_Supplies,55,0,0
2022-04-05,Insulin_Supplies,58,0,0
2022-04-06,Insulin_Supplies,56,0,0
2022-04-07,Insulin_Supplies,57,0,0
2022-04-08,Insulin_Supplies,56,0,0
2022-04-09,Insulin_Supplies,48,0,0
2022-04-10,Insulin_Supplies,53,0,0
2022-04-11,Insulin_Supplies,55,0,0
2022-04-12,Insulin_Supplies,58,0,0
2022-04-13,Insulin_Supplies,55,0,0
2022-04-14,Insulin_Supplies,62,0,0
2022-04-15,Insulin_Supplies,55,0,0
2022-04-16,Insulin_Supplies,59,0,0
2022-04-17,Insulin_Supplies,55,0,0
2022-04-18,Insulin_Supplies,60,0,0
2022-04-19,Insulin_Supplies,54,0,0
2022-04-20,Insulin_Supplies,55,0,0
2022-04-21,Insulin_Supplies,58,0,0
2022-04-22,Insulin_Supplies,50,0,0
2022-04-23,Insulin_Supplies,49,0,0
2022-04-24,Insulin_Supplies,59,0,0
2022-04-25,Insulin_Supplies,59,0,0
2022-04-26,Insulin_Supplies,57,0,0
2022-04-27,Insulin_Supplies,53,0,0
2022-04-28,Insulin_Supplies,55,0,0
2022-04-29,Insulin_Supplies,52,0,0
2022-04-30,Insulin_Supplies,50,0,0
2022-05-01,Insulin_Supplies,48,0,0
2022-05-02,Insulin_Supplies,59,0,0
2022-05-03,Insulin_Supplies,57,0,0
2022-05-04,Insulin_Supplies,62,0,0
2022-05-05,Insulin_Supplies,58,0,0
2022-05-06,Insulin_Supplies,56,0,0
2022-05-07,Insulin_Supplies,50,0,0
2022-05-08,Insulin_Supplies,49,0,0
2022-05-09,Insulin_Supplies,53,0,0
2022-05-10,Insulin_Supplies,57,0,0
2022-05-11,Insulin_Supplies,66,0,0
2022-05-12,Insulin_Supplies,57,0,0
2022-05-13,Insulin_Supplies,53,0,0
2022-05-14,Insulin_Supplies,53,0,0
2022-05-15,Insulin_Supplies,51,0,0
2022-05-16,Insulin_Supplies,58,0,0
2022-05-17,Insulin_Supplies,58,0,0
2022-05-18,Insulin_Supplies,58,0,0
2022-05-19,Insulin_Supplies,54,0,0
2022-05-20,Insulin_Supplies,58,0,0
2022-05-21,Insulin_Supplies,49,0,0
2022-05-22,Insulin_Supplies,47,0,0
2022-05-23,Insulin_Supplies,55,0,0
2022-05-24,Insulin_Supplies,56,0,0
2022-05-25,Insulin_Supplies,58,0,0
2022-05-26,Insulin_Supplies,57,0,0
2022-05-27,Insulin_Supplies,57,0,0
2022-05-28,Insulin_Supplies,50,0,0
2022-05-29,Insulin_Supplies,48,0,0
2022-05-30,Insulin_Supplies,53,0,0
2022-05-31,Insulin_Supplies,60,0,0
2022-06-01,Insulin_Supplies,74,1,0
2022-06-02,Insulin_Supplies,75,1,0
2022-06-03,Insulin_Supplies,61,1,0
2022-06-04,Insulin_Supplies,65,1,0
2022-06-05,Insulin_Supplies,70,1,0
2022-06-06,Insulin_Supplies,67,1,0
2022-06-07,Insulin_Supplies,60,0,0
2022-06-08,Insulin_Supplies,58,0,0
2022-06-09,Insulin_Supplies,59,0,0
2022-06-10,Insulin_Supplies,51,0,0
2022-06-11,Insulin_Supplies,54,0,0
2022-06-12,Insulin_Supplies,45,0,0
2022-06-13,Insulin_Supplies,58,0,0
2022-06-14,Insulin_Supplies,56,0,0
2022-06-15,Insulin_Supplies,62,0,0
2022-06-16,Insulin_Supplies,59,0,0
2022-06-17,Insulin_Supplies,42,0,0
2022-06-18,Insulin_Supplies,49,0,0
2022-06-19,Insulin_Supplies,52,0,0
2022-06-20,Insulin_Supplies,57,0,0
2022-06-21,Insulin_Supplies,53,0,0
2022-06-22,Insulin_Supplies,59,0,0
2022-06-23,Insulin_Supplies,55,0,0
2022-06-24,Insulin_Supplies,64,1,0
2022-06-25,Insulin_Supplies,67,1,0
2022-06-26,Insulin_Supplies,64,1,0
2022-06-27,Insulin_Supplies,73,1,0
2022-06-28,Insulin_Supplies,75,1,0
2022-06-29,Insulin_Supplies,57,0,0
2022-06-30,Insulin_Supplies,53,0,0
2022-07-01,Insulin_Supplies,49,0,0
2022-07-02,Insulin_Supplies,47,0,0
2022-07-03,Insulin_Supplies,46,0,0
2022-07-04,Insulin_Supplies,54,0,0
2022-07-05,Insulin_Supplies,59,0,0
2022-07-06,Insulin_Supplies,54,0,0
2022-07-07,Insulin_Supplies,57,0,0
2022-07-08,Insulin_Supplies,47,0,0
2022-07-09,Insulin_Supplies,49,0,0
2022-07-10,Insulin_Supplies,51,0,0
2022-07-11,Insulin_Supplies,51,0,0
2022-07-12,Insulin_Supplies,52,0,0
2022-07-13,Insulin_Supplies,54,0,0
2022-07-14,Insulin_Supplies,54,0,0
2022-07-15,Insulin_Supplies,54,0,0
2022-07-16,Insulin_Supplies,41,0,0
2022-07-17,Insulin_Supplies,47,0,0
2022-07-18,Insulin_Supplies,50,0,0
2022-07-19,Insulin_Supplies,53,0,0
2022-07-20,Insulin_Supplies,55,0,0
2022-07-21,Insulin_Supplies,51,0,0
2022-07-22,Insulin_Supplies,52,0,0
2022-07-23,Insulin_Supplies,49,0,0
2022-07-24,Insulin_Supplies,46,0,0
2022-07-25,Insulin_Supplies,49,0,0
2022-07-26,Insulin_Supplies,52,0,0
2022-07-27,Insulin_Supplies,55,0,0
2022-07-28,Insulin_Supplies,57,0,0
2022-07-29,Insulin_Supplies,47,0,0
2022-07-30,Insulin_Supplies,42,0,0
2022-07-31,Insulin_Supplies,44,0,0
2022-08-01,Insulin_Supplies,52,0,0
2022-08-02,Insulin_Supplies,51,0,0
2022-08-03,Insulin_Supplies,54,0,0
2022-08-04,Insulin_Supplies,53,0,0
2022-08-05,Insulin_Supplies,45,0,0
2022-08-06,Insulin_Supplies,39,0,0
2022-08-07,Insulin_Supplies,42,0,0
2022-08-08,Insulin_Supplies,46,0,0
2022-08-09,Insulin_Supplies,52,0,0
2022-08-10,Insulin_Supplies,54,0,0
2022-08-11,Insulin_Supplies,53,0,0
2022-08-12,Insulin_Supplies,43,0,0
2022-08-13,Insulin_Supplies,46,0,0
2022-08-14,Insulin_Supplies,44,0,0
2022-08-15,Insulin_Supplies,43,0,0
2022-08-16,Insulin_Supplies,53,0,0
2022-08-17,Insulin_Supplies,57,0,0
2022-08-18,Insulin_Supplies,53,0,0
2022-08-19,Insulin_Supplies,46,0,0
2022-08-20,Insulin_Supplies,47,0,0
2022-08-21,Insulin_Supplies,45,0,0
2022-08-22,Insulin_Supplies,51,0,0
2022-08-23,Insulin_Supplies,47,0,0
2022-08-24,Insulin_Supplies,49,0,0
2022-08-25,Insulin_Supplies,52,0,0
2022-08-26,Insulin_Supplies,63,1,0
2022-08-27,Insulin_Supplies,52,1,0
2022-08-28,Insulin_Supplies,53,1,0
2022-08-29,Insulin_Supplies,65,1,0
2022-08-30,Insulin_Supplies,68,1,0
2022-08-31,Insulin_Supplies,69,1,0
2022-09-01,Insulin_Supplies,64,1,0
2022-09-02,Insulin_Supplies,53,1,0
2022-09-03,Insulin_Supplies,49,1,0
2022-09-04,Insulin_Supplies,49,0,0
2022-09-05,Insulin_Supplies,48,0,0
2022-09-06,Insulin_Supplies,51,0,0
2022-09-07,Insulin_Supplies,56,0,0
2022-09-08,Insulin_Supplies,47,0,0
2022-09-09,Insulin_Supplies,44,0,0
2022-09-10,Insulin_Supplies,38,0,0
2022-09-11,Insulin_Supplies,58,1,0
2022-09-12,Insulin_Supplies,69,1,0
2022-09-13,Insulin_Supplies,68,1,0
2022-09-14,Insulin_Supplies,57,1,0
2022-09-15,Insulin_Supplies,62,1,0
2022-09-16,Insulin_Supplies,60,1,0
2022-09-17,Insulin_Supplies,60,1,0
2022-09-18,Insulin_Supplies,45,0,0
2022-09-19,Insulin_Supplies,52,0,0
2022-09-20,Insulin_Supplies,50,0,0
2022-09-21,Insulin_Supplies,50,0,0
2022-09-22,Insulin_Supplies,42,0,0
2022-09-23,Insulin_Supplies,66,1,0
2022-09-24,Insulin_Supplies,50,1,0
2022-09-25,Insulin_Supplies,64,1,0
2022-09-26,Insulin_Supplies,51,0,0
2022-09-27,Insulin_Supplies,52,0,0
2022-09-28,Insulin_Supplies,54,0,0
2022-09-29,Insulin_Supplies,50,0,0
2022-09-30,Insulin_Supplies,47,0,0
2022-10-01,Insulin_Supplies,40,0,0
2022-10-02,Insulin_Supplies,39,0,0
2022-10-03,Insulin_Supplies,61,1,0
2022-10-04,Insulin_Supplies,71,1,0
2022-10-05,Insulin_Supplies,69,1,0
2022-10-06,Insulin_Supplies,66,1,0
2022-10-07,Insulin_Supplies,57,1,0
2022-10-08,Insulin_Supplies,57,1,0
2022-10-09,Insulin_Supplies,60,1,0
2022-10-10,Insulin_Supplies,67,1,0
2022-10-11,Insulin_Supplies,64,1,0
2022-10-12,Insulin_Supplies,54,0,0
2022-10-13,Insulin_Supplies,49,0,0
2022-10-14,Insulin_Supplies,44,0,0
2022-10-15,Insulin_Supplies,48,0,0
2022-10-16,Insulin_Supplies,36,0,0
2022-10-17,Insulin_Supplies,46,0,0
2022-10-18,Insulin_Supplies,51,0,0
2022-10-19,Insulin_Supplies,54,0,0
2022-10-20,Insulin_Supplies,54,0,0
2022-10-21,Insulin_Supplies,51,0,0
2022-10-22,Insulin_Supplies,50,1,0
2022-10-23,Insulin_Supplies,58,1,0
2022-10-24,Insulin_Supplies,62,1,0
2022-10-25,Insulin_Supplies,69,1,0
2022-10-26,Insulin_Supplies,69,1,0
2022-10-27,Insulin_Supplies,63,1,0
2022-10-28,Insulin_Supplies,59,1,0
2022-10-29,Insulin_Supplies,49,1,0
2022-10-30,Insulin_Supplies,46,0,0
2022-10-31,Insulin_Supplies,56,1,0
2022-11-01,Insulin_Supplies,61,1,0
2022-11-02,Insulin_Supplies,72,1,0
2022-11-03,Insulin_Supplies,63,1,0
2022-11-04,Insulin_Supplies,63,1,0
2022-11-05,Insulin_Supplies,49,0,0
2022-11-06,Insulin_Supplies,48,0,0
2022-11-07,Insulin_Supplies,52,0,0
2022-11-08,Insulin_Supplies,55,0,0
2022-11-09,Insulin_Supplies,56,0,0
2022-11-10,Insulin_Supplies,46,0,0
2022-11-11,Insulin_Supplies,47,0,0
2022-11-12,Insulin_Supplies,46,0,0
2022-11-13,Insulin_Supplies,47,0,0
2022-11-14,Insulin_Supplies,53,0,0
2022-11-15,Insulin_Supplies,50,0,0
2022-11-16,Insulin_Supplies,56,0,0
2022-11-17,Insulin_Supplies,48,0,0
2022-11-18,Insulin_Supplies,47,0,0
2022-11-19,Insulin_Supplies,45,0,0
2022-11-20,Insulin_Supplies,48,0,0
2022-11-21,Insulin_Supplies,52,0,0
2022-11-22,Insulin_Supplies,54,0,0
2022-11-23,Insulin_Supplies,48,0,0
2022-11-24,Insulin_Supplies,54,0,0
2022-11-25,Insulin_Supplies,47,0,0
2022-11-26,Insulin_Supplies,49,0,0
2022-11-27,Insulin_Supplies,50,0,0
2022-11-28,Insulin_Supplies,48,0,0
2022-11-29,Insulin_Supplies,56,0,0
2022-11-30,Insulin_Supplies,57,0,0
2022-12-01,Insulin_Supplies,54,0,0
2022-12-02,Insulin_Supplies,50,0,0
2022-12-03,Insulin_Supplies,48,0,0
2022-12-04,Insulin_Supplies,74,1,0
2022-12-05,Insulin_Supplies,63,1,0
2022-12-06,Insulin_Supplies,62,1,0
2022-12-07,Insulin_Supplies,75,1,0
2022-12-08,Insulin_Supplies,68,1,0
2022-12-09,Insulin_Supplies,62,1,0
2022-12-10,Insulin_Supplies,66,1,0
2022-12-11,Insulin_Supplies,55,1,0
2022-12-12,Insulin_Supplies,67,1,0
2022-12-13,Insulin_Supplies,77,1,0
2022-12-14,Insulin_Supplies,65,1,0
2022-12-15,Insulin_Supplies,69,1,0
2022-12-16,Insulin_Supplies,60,1,0
2022-12-17,Insulin_Supplies,61,1,0
2022-12-18,Insulin_Supplies,54,0,0
2022-12-19,Insulin_Supplies,53,0,0
2022-12-20,Insulin_Supplies,58,0,0
2022-12-21,Insulin_Supplies,57,0,0
2022-12-22,Insulin_Supplies,50,0,0
2022-12-23,Insulin_Supplies,47,0,0
2022-12-24,Insulin_Supplies,51,0,0
2022-12-25,Insulin_Supplies,49,0,0
2022-12-26,Insulin_Supplies,51,0,0
2022-12-27,Insulin_Supplies,57,0,0
2022-12-28,Insulin_Supplies,60,0,0
2022-12-29,Insulin_Supplies,57,0,0
2022-12-30,Insulin_Supplies,49,0,0
2022-12-31,Insulin_Supplies,44,0,0
2023-01-01,Insulin_Supplies,48,0,0
2023-01-02,Insulin_Supplies,57,0,0
2023-01-03,Insulin_Supplies,60,0,0
2023-01-04,Insulin_Supplies,60,0,0
2023-01-05,Insulin_Supplies,55,0,0
2023-01-06,Insulin_Supplies,50,0,0
2023-01-07,Insulin_Supplies,55,1,0
2023-01-08,Insulin_Supplies,69,1,0
2023-01-09,Insulin_Supplies,72,1,0
2023-01-10,Insulin_Supplies,79,1,0
2023-01-11,Insulin_Supplies,74,1,0
2023-01-12,Insulin_Supplies,82,1,0
2023-01-13,Insulin_Supplies,62,1,0
2023-01-14,Insulin_Supplies,71,1,0
2023-01-15,Insulin_Supplies,45,0,0
2023-01-16,Insulin_Supplies,56,0,0
2023-01-17,Insulin_Supplies,59,0,0
2023-01-18,Insulin_Supplies,64,0,0
2023-01-19,Insulin_Supplies,59,0,0
2023-01-20,Insulin_Supplies,53,0,0
2023-01-21,Insulin_Supplies,52,0,0
2023-01-22,Insulin_Supplies,48,0,0
2023-01-23,Insulin_Supplies,58,0,0
2023-01-24,Insulin_Supplies,55,0,0
2023-01-25,Insulin_Supplies,62,0,0
2023-01-26,Insulin_Supplies,58,0,0
2023-01-27,Insulin_Supplies,48,0,0
2023-01-28,Insulin_Supplies,51,0,0
2023-01-29,Insulin_Supplies,53,0,0
2023-01-30,Insulin_Supplies,54,0,0
2023-01-31,Insulin_Supplies,57,0,0
2023-02-01,Insulin_Supplies,63,0,0
2023-02-02,Insulin_Supplies,60,0,0
2023-02-03,Insulin_Supplies,55,0,0
2023-02-04,Insulin_Supplies,52,0,0
2023-02-05,Insulin_Supplies,51,0,0
2023-02-06,Insulin_Supplies,63,0,0
2023-02-07,Insulin_Supplies,60,0,0
2023-02-08,Insulin_Supplies,59,0,0
2023-02-09,Insulin_Supplies,59,0,0
2023-02-10,Insulin_Supplies,54,0,0
2023-02-11,Insulin_Supplies,51,0,0
2023-02-12,Insulin_Supplies,59,0,0
2023-02-13,Insulin_Supplies,54,0,0
2023-02-14,Insulin_Supplies,61,0,0
2023-02-15,Insulin_Supplies,59,0,0
2023-02-16,Insulin_Supplies,58,0,0
2023-02-17,Insulin_Supplies,79,1,0
2023-02-18,Insulin_Supplies,67,1,0
2023-02-19,Insulin_Supplies,74,1,0
2023-02-20,Insulin_Supplies,80,1,0
2023-02-21,Insulin_Supplies,72,1,0
2023-02-22,Insulin_Supplies,91,1,0
2023-02-23,Insulin_Supplies,74,1,0
2023-02-24,Insulin_Supplies,77,1,0
2023-02-25,Insulin_Supplies,67,1,0
2023-02-26,Insulin_Supplies,74,1,0
2023-02-27,Insulin_Supplies,71,1,0
2023-02-28,Insulin_Supplies,67,1,0
2023-03-01,Insulin_Supplies,94,1,0
2023-03-02,Insulin_Supplies,72,1,0
2023-03-03,Insulin_Supplies,51,0,0
2023-03-04,Insulin_Supplies,55,0,0
2023-03-05,Insulin_Supplies,58,0,0
2023-03-06,Insulin_Supplies,64,1,0
2023-03-07,Insulin_Supplies,77,1,0
2023-03-08,Insulin_Supplies,77,1,0
2023-03-09,Insulin_Supplies,71,1,0
2023-03-10,Insulin_Supplies,63,1,0
2023-03-11,Insulin_Supplies,66,1,0
2023-03-12,Insulin_Supplies,72,1,0
2023-03-13,Insulin_Supplies,67,1,0
2023-03-14,Insulin_Supplies,56,0,0
2023-03-15,Insulin_Supplies,59,0,0
2023-03-16,Insulin_Supplies,59,0,0
2023-03-17,Insulin_Supplies,53,0,0
2023-03-18,Insulin_Supplies,51,0,0
2023-03-19,Insulin_Supplies,62,0,0
2023-03-20,Insulin_Supplies,61,0,0
2023-03-21,Insulin_Supplies,55,0,0
2023-03-22,Insulin_Supplies,63,0,0
2023-03-23,Insulin_Supplies,77,1,0
2023-03-24,Insulin_Supplies,67,1,0
2023-03-25,Insulin_Supplies,73,1,0
2023-03-26,Insulin_Supplies,71,1,0
2023-03-27,Insulin_Supplies,76,1,0
2023-03-28,Insulin_Supplies,78,1,0
2023-03-29,Insulin_Supplies,85,1,0
2023-03-30,Insulin_Supplies,71,1,0
2023-03-31,Insulin_Supplies,73,1,0
2023-04-01,Insulin_Supplies,56,0,0
2023-04-02,Insulin_Supplies,59,0,0
2023-04-03,Insulin_Supplies,62,0,0
2023-04-04,Insulin_Supplies,66,0,0
2023-04-05,Insulin_Supplies,68,0,0
2023-04-06,Insulin_Supplies,62,0,0
2023-04-07,Insulin_Supplies,56,0,0
2023-04-08,Insulin_Supplies,50,0,0
2023-04-09,Insulin_Supplies,54,0,0
2023-04-10,Insulin_Supplies,59,0,0
2023-04-11,Insulin_Supplies,60,0,0
2023-04-12,Insulin_Supplies,64,0,0
2023-04-13,Insulin_Supplies,58,0,0
2023-04-14,Insulin_Supplies,60,0,0
2023-04-15,Insulin_Supplies,56,0,0
2023-04-16,Insulin_Supplies,54,0,0
2023-04-17,Insulin_Supplies,79,1,0
2023-04-18,Insulin_Supplies,79,1,0
2023-04-19,Insulin_Supplies,57,1,0
2023-04-20,Insulin_Supplies,73,1,0
2023-04-21,Insulin_Supplies,74,1,0
2023-04-22,Insulin_Supplies,64,1,0
2023-04-23,Insulin_Supplies,69,1,0
2023-04-24,Insulin_Supplies,76,1,0
2023-04-25,Insulin_Supplies,75,1,0
2023-04-26,Insulin_Supplies,61,0,0
2023-04-27,Insulin_Supplies,51,0,0
2023-04-28,Insulin_Supplies,88,1,0
2023-04-29,Insulin_Supplies,67,1,0
2023-04-30,Insulin_Supplies,63,1,0
2023-05-01,Insulin_Supplies,77,1,0
2023-05-02,Insulin_Supplies,68,1,0
2023-05-03,Insulin_Supplies,74,1,0
2023-05-04,Insulin_Supplies,82,1,0
2023-05-05,Insulin_Supplies,56,0,0
2023-05-06,Insulin_Supplies,53,0,0
2023-05-07,Insulin_Supplies,58,0,0
2023-05-08,Insulin_Supplies,57,0,0
2023-05-09,Insulin_Supplies,62,0,0
2023-05-10,Insulin_Supplies,61,0,0
2023-05-11,Insulin_Supplies,66,0,0
2023-05-12,Insulin_Supplies,59,0,0
2023-05-13,Insulin_Supplies,53,0,0
2023-05-14,Insulin_Supplies,53,0,0
2023-05-15,Insulin_Supplies,58,0,0
2023-05-16,Insulin_Supplies,62,0,0
2023-05-17,Insulin_Supplies,58,0,0
2023-05-18,Insulin_Supplies,63,0,0
2023-05-19,Insulin_Supplies,55,0,0
2023-05-20,Insulin_Supplies,59,0,0
2023-05-21,Insulin_Supplies,55,0,0
2023-05-22,Insulin_Supplies,50,0,0
2023-05-23,Insulin_Supplies,58,0,0
2023-05-24,Insulin_Supplies,56,0,0
2023-05-25,Insulin_Supplies,56,0,0
2023-05-26,Insulin_Supplies,51,0,0
2023-05-27,Insulin_Supplies,53,0,0
2023-05-28,Insulin_Supplies,53,0,0
2023-05-29,Insulin_Supplies,60,0,0
2023-05-30,Insulin_Supplies,61,0,0
2023-05-31,Insulin_Supplies,61,0,0
2023-06-01,Insulin_Supplies,65,0,0
2023-06-02,Insulin_Supplies,56,0,0
2023-06-03,Insulin_Supplies,52,0,0
2023-06-04,Insulin_Supplies,51,0,0
2023-06-05,Insulin_Supplies,53,0,0
2023-06-06,Insulin_Supplies,63,0,0
2023-06-07,Insulin_Supplies,64,0,0
2023-06-08,Insulin_Supplies,64,0,0
2023-06-09,Insulin_Supplies,56,0,0
2023-06-10,Insulin_Supplies,51,0,0
2023-06-11,Insulin_Supplies,54,0,0
2023-06-12,Insulin_Supplies,56,0,0
2023-06-13,Insulin_Supplies,63,0,0
2023-06-14,Insulin_Supplies,80,1,0
2023-06-15,Insulin_Supplies,73,1,0
2023-06-16,Insulin_Supplies,83,1,0
2023-06-17,Insulin_Supplies,66,1,0
2023-06-18,Insulin_Supplies,61,1,0
2023-06-19,Insulin_Supplies,73,1,0
2023-06-20,Insulin_Supplies,81,1,0
2023-06-21,Insulin_Supplies,79,1,0
2023-06-22,Insulin_Supplies,79,1,0
2023-06-23,Insulin_Supplies,69,1,0
2023-06-24,Insulin_Supplies,53,1,0
2023-06-25,Insulin_Supplies,66,1,0
2023-06-26,Insulin_Supplies,71,1,0
